ido_word,esperanto_word,in_current_dict,in_wiktionary
Yamoussoukro,Jamusukro,False,no
Yanguas,Yanguas,False,no
Yaounde,Jaundo,False,no
Yarmil-generaciono,Y-Generacio,False,no
Yarovoye,Jarovoje,False,no
Yatagano,Jatagano,False,no
Yelo,Yelo,False,no
Yiterbio,Iterbio,False,no
Yle,Yleisradio,False,no
Yogyakarta,Jogjakarto,False,no
Yokasta,Jokasta,False,no
Yokohama,Jokohamo,False,no
Yokto,Jokto,False,no
Yolkos,Jolko,False,no
Yorkshire,Jorkŝiro,False,no
Yota,Jota,False,no
YouTube,YouTube,False,no
Yubari,Jubari,False,no
Yuko,Jukao,False,no
YUPo,Jupio,False,no
Yur-ordino,Jurordo,False,no
Yurocienco,Jurisprudenco,False,no
Yurofilozofio,Jurfilozofio,False,no
Yurosistemo,Jura sistemo,False,no
Yurto,Jurto,False,no
Yusteso,Justeco,False,no
Zambezi,Zambezi,False,no
Zanzibar,Zanzibaro,False,no
Zaozyorni,Zaozjornij,False,no
Zaporijjia,Zaporiĵo,False,no
Zaragoza,Zaragozo,False,no
Zawiercie,Zawiercie,False,no
Zaydismo,Zajdismo,False,no
Zaza-linguo,Zazaa lingvo,False,no
Zebuo,Zebuo,False,no
Zeolito,Zeolito,False,no
Zepto,Zepto,False,no
Zeta,Zeta,False,no
Zeus,Zeŭso,False,no
Zhuangiani,Ĝŭangoj,False,no
Zhuangologio,Ĝuangoscienco,False,no
Zhuhai,Ĝuhaj,False,no
Zibelino,Zibelo,False,no
Zidovudino,Zidovudino,False,no
Zigomato,Zigomo,False,no
Zigoto,Zigoto,False,no
Zigzago,Zigzago,False,no
Zimbabwe,Zimbabvo,False,no
Zimologio,Zimologio,False,no
Zipilo,Zipo,False,no
Zirkonio,Zirkonio,False,no
Zoofilio,Zoofilio,False,no
Zoonozo,Zoonozo,False,no
Zuavo,Zuavo,False,no
Zugspitze,Zugspitze,False,no
Zuidas,Zuidas,False,no
Zuluo,Zuluoj,False,no
Zwolle,Zwolle,False,no
